concept_id,concept_type,name,fsn,preferred_term,synonyms,category,difficulty,cuisine_type,prep_time,cook_time,servings,tags,file_path,amount,unit,is_main,description,step_number,methods,tools,time_estimate
201001305,Recipe,小米粥,小米粥 (Recipe),小米粥,[],其他,2.0,,,,,,dishes\soup\小米粥.md,,,,,,,,
201001306,Recipe,生汆丸子汤,生汆丸子汤 (Recipe),生汆丸子汤,[],其他,4.0,,,,,,dishes\soup\生汆丸子汤.md,,,,,,,,
201001307,Recipe,番茄牛肉蛋花汤,番茄牛肉蛋花汤 (Recipe),番茄牛肉蛋花汤,[],素菜,3.0,,,,,,dishes\soup\番茄牛肉蛋花汤.md,,,,,,,,
201001308,Recipe,皮蛋瘦肉粥,皮蛋瘦肉粥 (Recipe),皮蛋瘦肉粥,[],素菜,3.0,,,,,,dishes\soup\皮蛋瘦肉粥.md,,,,,,,,
201001309,Recipe,米粥,米粥 (Recipe),米粥,[],其他,2.0,,,,,,dishes\soup\米粥.md,,,,,,,,
201001310,Recipe,紫菜蛋花汤,紫菜蛋花汤 (Recipe),紫菜蛋花汤,[],素菜,2.0,,,,,,dishes\soup\紫菜蛋花汤.md,,,,,,,,
201001311,Recipe,罗宋汤,罗宋汤 (Recipe),罗宋汤,[],其他,4.0,,,,,,dishes\soup\罗宋汤.md,,,,,,,,
201001312,Recipe,腊八粥,腊八粥 (Recipe),腊八粥,[],其他,4.0,,,,,,dishes\soup\腊八粥.md,,,,,,,,
201001313,Recipe,西红柿鸡蛋汤,西红柿鸡蛋汤 (Recipe),西红柿鸡蛋汤,"[{'term': 'tomato鸡蛋汤', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '番茄鸡蛋汤', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,,,,,dishes\soup\西红柿鸡蛋汤.md,,,,,,,,
201001314,Recipe,金针菇汤,金针菇汤 (Recipe),金针菇汤,[],其他,2.0,,,,,,dishes\soup\金针菇汤.md,,,,,,,,
201001315,Recipe,陈皮排骨汤,陈皮排骨汤 (Recipe),陈皮排骨汤,[],其他,4.0,,,,,,dishes\soup\陈皮排骨汤.md,,,,,,,,
201001316,Recipe,勾芡香菇汤,勾芡香菇汤 (Recipe),勾芡香菇汤,[],其他,3.0,,,,,,dishes\soup\勾芡香菇汤\勾芡香菇汤.md,,,,,,,,
201001317,Recipe,排骨苦瓜汤,排骨苦瓜汤 (Recipe),排骨苦瓜汤,[],其他,4.0,,,,,,dishes\soup\排骨苦瓜汤\排骨苦瓜汤.md,,,,,,,,
201001318,Recipe,昂刺鱼豆腐汤,昂刺鱼豆腐汤 (Recipe),昂刺鱼豆腐汤,"[{'term': '昂刺鱼嫩豆腐汤', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '昂刺鱼tofu汤', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '昂刺鱼老豆腐汤', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,3.0,,,,,,dishes\soup\昂刺鱼豆腐汤\昂刺鱼豆腐汤.md,,,,,,,,
201001319,Recipe,朱雀汤,朱雀汤 (Recipe),朱雀汤,[],其他,1.0,,,,,,dishes\soup\朱雀汤\朱雀汤.md,,,,,,,,
201001320,Recipe,玉米排骨汤,玉米排骨汤 (Recipe),玉米排骨汤,[],其他,3.0,,,,,,dishes\soup\玉米排骨汤\玉米排骨汤.md,,,,,,,,
201001321,Recipe,羊肉汤,羊肉汤 (Recipe),羊肉汤,[],荤菜,3.0,,,,,,dishes\soup\羊肉汤\羊肉汤.md,,,,,,,,
201001322,Recipe,菌菇炖乳鸽,菌菇炖乳鸽 (Recipe),菌菇炖乳鸽,"[{'term': '菌菇煲乳鸽', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '菌菇stewed乳鸽', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,4.0,,,,,,dishes\soup\菌菇炖乳鸽\菌菇炖乳鸽.md,,,,,,,,
201001323,Recipe,银耳莲子粥,银耳莲子粥 (Recipe),银耳莲子粥,[],其他,4.0,,,,,,dishes\soup\银耳莲子粥\银耳莲子粥.md,,,,,,,,
201001324,Recipe,陈皮排骨汤,陈皮排骨汤 (Recipe),陈皮排骨汤,[],其他,3.0,,,,,,dishes\soup\陈皮排骨汤\陈皮排骨汤.md,,,,,,,,
201001325,Recipe,手工水饺,手工水饺 (Recipe),手工水饺,[],其他,5.0,,,,,,dishes\staple\手工水饺.md,,,,,,,,
201001326,Recipe,汤面,汤面 (Recipe),汤面,[],其他,2.0,,,,,,dishes\staple\汤面.md,,,,,,,,
201001327,Recipe,炒年糕,炒年糕 (Recipe),炒年糕,[],其他,3.0,,,,,,dishes\staple\炒年糕.md,,,,,,,,
201001328,Recipe,炒方便面,炒方便面 (Recipe),炒方便面,[],其他,2.0,,,,,,dishes\staple\炒方便面.md,,,,,,,,
201001329,Recipe,炒河粉,炒河粉 (Recipe),炒河粉,[],其他,4.0,,,,,,dishes\staple\炒河粉.md,,,,,,,,
201001330,Recipe,炒馍,炒馍 (Recipe),炒馍,[],其他,3.0,,,,,,dishes\staple\炒馍.md,,,,,,,,
201001331,Recipe,炸酱面,炸酱面 (Recipe),炸酱面,"[{'term': '油炸酱面', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'deep-fried酱面', 'language': 'en', 'language_code': 'en-US'}]",其他,3.0,,,,,,dishes\staple\炸酱面.md,,,,,,,,
201001332,Recipe,热干面,热干面 (Recipe),热干面,[],其他,3.0,,,,,,dishes\staple\热干面.md,,,,,,,,
201001333,Recipe,煮泡面加蛋,煮泡面加蛋 (Recipe),煮泡面加蛋,[],素菜,1.0,,,,,,dishes\staple\煮泡面加蛋.md,,,,,,,,
201001334,Recipe,老干妈拌面,老干妈拌面 (Recipe),老干妈拌面,[],其他,1.0,,,,,,dishes\staple\老干妈拌面.md,,,,,,,,
201001335,Recipe,肉蛋盖饭,肉蛋盖饭 (Recipe),肉蛋盖饭,[],素菜,3.0,,,,,,dishes\staple\肉蛋盖饭.md,,,,,,,,
201001336,Recipe,葱油拌面,葱油拌面 (Recipe),葱油拌面,[],其他,2.0,,,,,,dishes\staple\葱油拌面.md,,,,,,,,
201001337,Recipe,蒸卤面,蒸卤面 (Recipe),蒸卤面,"[{'term': '清蒸卤面', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'steamed卤面', 'language': 'en', 'language_code': 'en-US'}]",其他,4.0,,,,,,dishes\staple\蒸卤面.md,,,,,,,,
201001338,Recipe,蛋包饭,蛋包饭 (Recipe),蛋包饭,[],素菜,3.0,,,,,,dishes\staple\蛋包饭.md,,,,,,,,
201001339,Recipe,蛋炒饭,蛋炒饭 (Recipe),蛋炒饭,[],素菜,3.0,,,,,,dishes\staple\蛋炒饭.md,,,,,,,,
201001340,Recipe,螺蛳粉,螺蛳粉 (Recipe),螺蛳粉,[],其他,1.0,,,,,,dishes\staple\螺蛳粉.md,,,,,,,,
201001341,Recipe,酸辣蕨根粉,酸辣蕨根粉 (Recipe),酸辣蕨根粉,[],其他,2.0,,,,,,dishes\staple\酸辣蕨根粉.md,,,,,,,,
201001342,Recipe,醪糟小汤圆,醪糟小汤圆 (Recipe),醪糟小汤圆,[],其他,2.0,,,,,,dishes\staple\醪糟小汤圆.md,,,,,,,,
201001343,Recipe,韭菜盒子,韭菜盒子 (Recipe),韭菜盒子,[],其他,3.0,,,,,,dishes\staple\韭菜盒子.md,,,,,,,,
201001344,Recipe,麻油拌面,麻油拌面 (Recipe),麻油拌面,[],其他,1.0,,,,,,dishes\staple\麻油拌面.md,,,,,,,,
201001345,Recipe,麻辣减脂荞麦面,麻辣减脂荞麦面 (Recipe),麻辣减脂荞麦面,[],其他,2.0,,,,,,dishes\staple\麻辣减脂荞麦面.md,,,,,,,,
201001346,Recipe,中式馅饼,中式馅饼 (Recipe),中式馅饼,[],其他,4.0,,,,,,dishes\staple\中式馅饼\中式馅饼.md,,,,,,,,
201001347,Recipe,凉粉,凉粉 (Recipe),凉粉,[],其他,3.0,,,,,,dishes\staple\凉粉\凉粉.md,,,,,,,,
201001348,Recipe,基础牛奶面包,基础牛奶面包 (Recipe),基础牛奶面包,[],其他,5.0,,,,,,dishes\staple\基础牛奶面包\基础牛奶面包.md,,,,,,,,
201001349,Recipe,微波炉腊肠煲仔饭,微波炉腊肠煲仔饭 (Recipe),微波炉腊肠煲仔饭,[],其他,2.0,,,,,,dishes\staple\微波炉腊肠煲仔饭\微波炉腊肠煲仔饭.md,,,,,,,,
201001350,Recipe,意式肉酱面,意式肉酱面 (Recipe),意式肉酱面,[],荤菜,1.0,,,,,,dishes\staple\意式肉酱面\意式肉酱面.md,,,,,,,,
201001351,Recipe,扬州炒饭,扬州炒饭 (Recipe),扬州炒饭,[],其他,4.0,,,,,,dishes\staple\扬州炒饭\扬州炒饭.md,,,,,,,,
201001352,Recipe,披萨饼皮,披萨饼皮 (Recipe),披萨饼皮,[],其他,4.0,,,,,,dishes\staple\披萨饼皮\披萨饼皮.md,,,,,,,,
201001353,Recipe,日式咖喱饭,日式咖喱饭 (Recipe),日式咖喱饭,[],其他,4.0,,,,,,dishes\staple\日式咖喱饭\日式咖喱饭.md,,,,,,,,
201001354,Recipe,日式肥牛丼饭,日式肥牛丼饭 (Recipe),日式肥牛丼饭,[],其他,4.0,,,,,,dishes\staple\日式肥牛丼饭\日式肥牛丼饭.md,,,,,,,,
201001355,Recipe,河南蒸面条,河南蒸面条 (Recipe),河南蒸面条,"[{'term': '河南清蒸面条', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '河南steamed面条', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,4.0,,,,,,dishes\staple\河南蒸面条\河南蒸面条.md,,,,,,,,
201001356,Recipe,火腿饭团,火腿饭团 (Recipe),火腿饭团,[],其他,4.0,,,,,,dishes\staple\火腿饭团\火腿饭团.md,,,,,,,,
201001357,Recipe,炒凉粉,炒凉粉 (Recipe),炒凉粉,[],其他,3.0,,,,,,dishes\staple\炒凉粉\炒凉粉.md,,,,,,,,
201001358,Recipe,炒意大利面,炒意大利面 (Recipe),炒意大利面,[],其他,3.0,,,,,,dishes\staple\炒意大利面\炒意大利面.md,,,,,,,,
201001359,Recipe,烙饼,烙饼 (Recipe),烙饼,[],其他,4.0,,,,,,dishes\staple\烙饼\烙饼.md,,,,,,,,
201001360,Recipe,芝麻烧饼,芝麻烧饼 (Recipe),芝麻烧饼,[],其他,3.0,,,,,,dishes\staple\烧饼\芝麻烧饼.md,,,,,,,,
201001361,Recipe,电饭煲三文鱼炊饭,电饭煲三文鱼炊饭 (Recipe),电饭煲三文鱼炊饭,[],荤菜,2.0,,,,,,dishes\staple\电饭煲三文鱼炊饭\电饭煲三文鱼炊饭.md,,,,,,,,
201001362,Recipe,空气炸锅照烧鸡饭,空气炸锅照烧鸡饭 (Recipe),空气炸锅照烧鸡饭,"[{'term': '空气deep-fried锅照烧鸡饭', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '空气油炸锅照烧鸡饭', 'language': 'zh', 'language_code': 'zh-CN'}]",荤菜,4.0,,,,,,dishes\staple\空气炸锅照烧鸡饭\空气炸锅照烧鸡饭.md,,,,,,,,
201001363,Recipe,煮锅蒸米饭,煮锅蒸米饭 (Recipe),煮锅蒸米饭,"[{'term': '煮锅steamed米饭', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '煮锅清蒸米饭', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,2.0,,,,,,dishes\staple\米饭\煮锅蒸米饭.md,,,,,,,,
201001364,Recipe,电饭煲蒸米饭,电饭煲蒸米饭 (Recipe),电饭煲蒸米饭,"[{'term': '电饭煲清蒸米饭', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '电饭煲steamed米饭', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,1.0,,,,,,dishes\staple\米饭\电饭煲蒸米饭.md,,,,,,,,
201001365,Recipe,老友猪肉粉,老友猪肉粉 (Recipe),老友猪肉粉,[],荤菜,3.0,,,,,,dishes\staple\老友猪肉粉\老友猪肉粉.md,,,,,,,,
201001366,Recipe,茄子肉煎饼,茄子肉煎饼 (Recipe),茄子肉煎饼,"[{'term': '青茄子肉煎饼', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '紫茄子肉煎饼', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子肉pan-fried饼', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'eggplant肉煎饼', 'language': 'en', 'language_code': 'en-US'}]",荤菜,3.0,,,,,,dishes\staple\茄子肉煎饼\茄子肉煎饼.md,,,,,,,,
201001367,Recipe,西红柿鸡蛋挂面,西红柿鸡蛋挂面 (Recipe),西红柿鸡蛋挂面,"[{'term': '番茄鸡蛋挂面', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'tomato鸡蛋挂面', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,,,,,dishes\staple\西红柿鸡蛋挂面\西红柿鸡蛋挂面.md,,,,,,,,
201001368,Recipe,豆角焖面,豆角焖面 (Recipe),豆角焖面,"[{'term': '豆角闷面', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '豆角braised面', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,3.0,,,,,,dishes\staple\豆角焖面\豆角焖面.md,,,,,,,,
201001369,Recipe,酱拌荞麦面,酱拌荞麦面 (Recipe),酱拌荞麦面,[],其他,2.0,,,,,,dishes\staple\酱拌荞麦面\酱拌荞麦面.md,,,,,,,,
201001370,Recipe,韩式拌饭,韩式拌饭 (Recipe),韩式拌饭,[],其他,3.0,,,,,,dishes\staple\韩式拌饭\韩式拌饭.md,,,,,,,,
201001371,Recipe,鲣鱼海苔玉米饭,鲣鱼海苔玉米饭 (Recipe),鲣鱼海苔玉米饭,[],荤菜,2.0,,,,,,dishes\staple\鲣鱼海苔玉米饭\鲣鱼海苔玉米饭.md,,,,,,,,
201001372,Recipe,凉拌油麦菜,凉拌油麦菜 (Recipe),凉拌油麦菜,[],其他,1.0,,,,,,dishes\vegetable_dish\凉拌油麦菜.md,,,,,,,,
201001373,Recipe,凉拌豆腐,凉拌豆腐 (Recipe),凉拌豆腐,"[{'term': '凉拌嫩豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '凉拌老豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '凉拌tofu', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,,,,,dishes\vegetable_dish\凉拌豆腐.md,,,,,,,,
201001374,Recipe,凉拌金针菇,凉拌金针菇 (Recipe),凉拌金针菇,[],其他,2.0,,,,,,dishes\vegetable_dish\凉拌金针菇.md,,,,,,,,
201001375,Recipe,凉拌黄瓜,凉拌黄瓜 (Recipe),凉拌黄瓜,[],其他,1.0,,,,,,dishes\vegetable_dish\凉拌黄瓜.md,,,,,,,,
201001376,Recipe,地三鲜,地三鲜 (Recipe),地三鲜,[],其他,3.0,,,,,,dishes\vegetable_dish\地三鲜.md,,,,,,,,
201001377,Recipe,松仁玉米,松仁玉米 (Recipe),松仁玉米,[],其他,2.0,,,,,,dishes\vegetable_dish\松仁玉米.md,,,,,,,,
201001378,Recipe,水油焖蔬菜,水油焖蔬菜 (Recipe),水油焖蔬菜,"[{'term': '水油braised蔬菜', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '水oil-braised蔬菜', 'language': 'en', 'language_code': 'en-US'}, {'term': '水油闷蔬菜', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,2.0,,,,,,dishes\vegetable_dish\水油焖蔬菜.md,,,,,,,,
201001379,Recipe,油醋爆蛋,油醋爆蛋 (Recipe),油醋爆蛋,[],素菜,2.0,,,,,,dishes\vegetable_dish\油醋爆蛋.md,,,,,,,,
201001380,Recipe,清炒花菜,清炒花菜 (Recipe),清炒花菜,"[{'term': '炒制花菜', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'stir-fried花菜', 'language': 'en', 'language_code': 'en-US'}]",其他,2.0,,,,,,dishes\vegetable_dish\清炒花菜.md,,,,,,,,
201001381,Recipe,清蒸南瓜,清蒸南瓜 (Recipe),清蒸南瓜,"[{'term': '清steamed南瓜', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '清清蒸南瓜', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,1.0,,,,,,dishes\vegetable_dish\清蒸南瓜.md,,,,,,,,
201001382,Recipe,炒茄子,炒茄子 (Recipe),炒茄子,"[{'term': '炒紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '炒eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': '炒青茄子', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,3.0,,,,,,dishes\vegetable_dish\炒茄子.md,,,,,,,,
201001383,Recipe,炒青菜,炒青菜 (Recipe),炒青菜,[],其他,2.0,,,,,,dishes\vegetable_dish\炒青菜.md,,,,,,,,
201001384,Recipe,素炒豆角,素炒豆角 (Recipe),素炒豆角,[],其他,2.0,,,,,,dishes\vegetable_dish\素炒豆角.md,,,,,,,,
201001385,Recipe,红烧茄子,红烧茄子 (Recipe),红烧茄子,"[{'term': 'braised茄子', 'language': 'en', 'language_code': 'en-US'}, {'term': '红烧eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': '红烧青茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,4.0,,,,,,dishes\vegetable_dish\红烧茄子.md,,,,,,,,
201001386,Recipe,脆皮豆腐,脆皮豆腐 (Recipe),脆皮豆腐,"[{'term': '脆皮老豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '脆皮tofu', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '脆皮嫩豆腐', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,3.0,,,,,,dishes\vegetable_dish\脆皮豆腐.md,,,,,,,,
201001387,Recipe,茄子炖土豆,茄子炖土豆 (Recipe),茄子炖土豆,"[{'term': '青茄子炖土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子stewed土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'eggplant炖土豆', 'language': 'en', 'language_code': 'en-US'}, {'term': '茄子煲土豆', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子炖马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子炖potato', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茄子炖洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '紫茄子炖土豆', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,3.0,,,,,,dishes\vegetable_dish\茄子炖土豆.md,,,,,,,,
201001388,Recipe,葱煎豆腐,葱煎豆腐 (Recipe),葱煎豆腐,"[{'term': '葱pan-fried豆腐', 'language': 'en', 'language_code': 'en-US'}, {'term': '葱煎嫩豆腐', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '葱煎tofu', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '葱煎老豆腐', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,3.0,,,,,,dishes\vegetable_dish\葱煎豆腐.md,,,,,,,,
201001389,Recipe,蒜蓉西兰花,蒜蓉西兰花 (Recipe),蒜蓉西兰花,[],其他,2.0,,,,,,dishes\vegetable_dish\蒜蓉西兰花.md,,,,,,,,
201001390,Recipe,蒲烧茄子,蒲烧茄子 (Recipe),蒲烧茄子,"[{'term': '蒲烧青茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '蒲烧eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': '蒲烧紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,3.0,,,,,,dishes\vegetable_dish\蒲烧茄子.md,,,,,,,,
201001391,Recipe,蚝油生菜,蚝油生菜 (Recipe),蚝油生菜,[],其他,2.0,,,,,,dishes\vegetable_dish\蚝油生菜.md,,,,,,,,
201001392,Recipe,西红柿炒鸡蛋,西红柿炒鸡蛋 (Recipe),西红柿炒鸡蛋,"[{'term': 'tomato炒鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '番茄炒鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,,,,,dishes\vegetable_dish\西红柿炒鸡蛋.md,,,,,,,,
201001393,Recipe,酸辣土豆丝,酸辣土豆丝 (Recipe),酸辣土豆丝,"[{'term': '酸辣马铃薯丝', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '酸辣洋芋丝', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '酸辣potato丝', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,2.0,,,,,,dishes\vegetable_dish\酸辣土豆丝.md,,,,,,,,
201001394,Recipe,金针菇日本豆腐煲,金针菇日本豆腐煲 (Recipe),金针菇日本豆腐煲,"[{'term': '金针菇日本嫩豆腐煲', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '金针菇日本tofu煲', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '金针菇日本老豆腐煲', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,2.0,,,,,,dishes\vegetable_dish\金针菇日本豆腐煲.md,,,,,,,,
201001395,Recipe,陕北熬豆角,陕北熬豆角 (Recipe),陕北熬豆角,[],其他,2.0,,,,,,dishes\vegetable_dish\陕北熬豆角.md,,,,,,,,
201001396,Recipe,雷椒皮蛋,雷椒皮蛋 (Recipe),雷椒皮蛋,[],素菜,2.0,,,,,,dishes\vegetable_dish\雷椒皮蛋.md,,,,,,,,
201001397,Recipe,鸡蛋火腿炒黄瓜,鸡蛋火腿炒黄瓜 (Recipe),鸡蛋火腿炒黄瓜,[],素菜,2.0,,,,,,dishes\vegetable_dish\鸡蛋火腿炒黄瓜.md,,,,,,,,
201001398,Recipe,上汤娃娃菜,上汤娃娃菜 (Recipe),上汤娃娃菜,[],其他,3.0,,,,,,dishes\vegetable_dish\上汤娃娃菜\上汤娃娃菜.md,,,,,,,,
201001399,Recipe,凉拌木耳,凉拌木耳 (Recipe),凉拌木耳,[],其他,2.0,,,,,,dishes\vegetable_dish\凉拌木耳\凉拌木耳.md,,,,,,,,
201001400,Recipe,凉拌莴笋,凉拌莴笋 (Recipe),凉拌莴笋,[],其他,2.0,,,,,,dishes\vegetable_dish\凉拌莴笋\凉拌莴笋.md,,,,,,,,
201001401,Recipe,包菜炒鸡蛋粉丝,包菜炒鸡蛋粉丝 (Recipe),包菜炒鸡蛋粉丝,[],素菜,3.0,,,,,,dishes\vegetable_dish\包菜炒鸡蛋粉丝\包菜炒鸡蛋粉丝.md,,,,,,,,
201001402,Recipe,小炒藕丁,小炒藕丁 (Recipe),小炒藕丁,[],其他,3.0,,,,,,dishes\vegetable_dish\小炒藕丁\小炒藕丁.md,,,,,,,,
201001403,Recipe,干锅花菜,干锅花菜 (Recipe),干锅花菜,[],其他,3.0,,,,,,dishes\vegetable_dish\干锅花菜\干锅花菜.md,,,,,,,,
201001404,Recipe,手撕包菜,手撕包菜 (Recipe),手撕包菜,[],其他,3.0,,,,,,dishes\vegetable_dish\手撕包菜\手撕包菜.md,,,,,,,,
201001405,Recipe,拔丝土豆,拔丝土豆 (Recipe),拔丝土豆,"[{'term': '拔丝马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '拔丝洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '拔丝potato', 'language': 'en', 'language_code': 'en-US'}]",其他,3.0,,,,,,dishes\vegetable_dish\拔丝土豆\拔丝土豆.md,,,,,,,,
201001406,Recipe,椒盐玉米,椒盐玉米 (Recipe),椒盐玉米,[],其他,3.0,,,,,,dishes\vegetable_dish\椒盐玉米\椒盐玉米.md,,,,,,,,
201001407,Recipe,榄菜肉末四季豆,榄菜肉末四季豆 (Recipe),榄菜肉末四季豆,[],荤菜,3.0,,,,,,dishes\vegetable_dish\榄菜肉末四季豆\榄菜肉末四季豆.md,,,,,,,,
201001408,Recipe,洋葱炒鸡蛋,洋葱炒鸡蛋 (Recipe),洋葱炒鸡蛋,[],素菜,2.0,,,,,,dishes\vegetable_dish\洋葱炒鸡蛋\洋葱炒鸡蛋.md,,,,,,,,
201001409,Recipe,炒滑蛋,炒滑蛋 (Recipe),炒滑蛋,[],素菜,1.0,,,,,,dishes\vegetable_dish\炒滑蛋\炒滑蛋.md,,,,,,,,
201001410,Recipe,烤茄子,烤茄子 (Recipe),烤茄子,"[{'term': '烘烤茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '烤青茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '烤eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': 'baked茄子', 'language': 'en', 'language_code': 'en-US'}, {'term': 'roasted茄子', 'language': 'en', 'language_code': 'en-US'}, {'term': '烤紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,3.0,,,,,,dishes\vegetable_dish\烤茄子\烤茄子.md,,,,,,,,
201001411,Recipe,白灼菜心,白灼菜心 (Recipe),白灼菜心,[],其他,2.0,,,,,,dishes\vegetable_dish\白灼菜心\白灼菜心.md,,,,,,,,
201001412,Recipe,糖拌西红柿,糖拌西红柿 (Recipe),糖拌西红柿,"[{'term': '糖拌番茄', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '糖拌tomato', 'language': 'en', 'language_code': 'en-US'}]",其他,2.0,,,,,,dishes\vegetable_dish\糖拌西红柿\糖拌西红柿.md,,,,,,,,
201001413,Recipe,红烧冬瓜,红烧冬瓜 (Recipe),红烧冬瓜,"[{'term': 'braised冬瓜', 'language': 'en', 'language_code': 'en-US'}]",其他,3.0,,,,,,dishes\vegetable_dish\红烧冬瓜\红烧冬瓜.md,,,,,,,,
201001414,Recipe,芹菜拌茶树菇,芹菜拌茶树菇 (Recipe),芹菜拌茶树菇,[],其他,2.0,,,,,,dishes\vegetable_dish\芹菜拌茶树菇\芹菜拌茶树菇.md,,,,,,,,
201001415,Recipe,莴笋叶煎饼,莴笋叶煎饼 (Recipe),莴笋叶煎饼,"[{'term': '莴笋叶pan-fried饼', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,2.0,,,,,,dishes\vegetable_dish\莴笋叶煎饼\莴笋叶煎饼.md,,,,,,,,
201001416,Recipe,菠菜炒鸡蛋,菠菜炒鸡蛋 (Recipe),菠菜炒鸡蛋,[],素菜,2.0,,,,,,dishes\vegetable_dish\菠菜炒鸡蛋\菠菜炒鸡蛋.md,,,,,,,,
201001417,Recipe,蒜蓉空心菜,蒜蓉空心菜 (Recipe),蒜蓉空心菜,[],其他,2.0,,,,,,dishes\vegetable_dish\蒜蓉空心菜\蒜蓉空心菜.md,,,,,,,,
201001418,Recipe,虎皮青椒,虎皮青椒 (Recipe),虎皮青椒,"[{'term': '虎皮甜椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '虎皮bell pepper', 'language': 'en', 'language_code': 'en-US'}, {'term': '虎皮彩椒', 'language': 'zh', 'language_code': 'zh-CN'}]",其他,3.0,,,,,,dishes\vegetable_dish\虎皮青椒\虎皮青椒.md,,,,,,,,
201001419,Recipe,蚝油三鲜菇,蚝油三鲜菇 (Recipe),蚝油三鲜菇,[],其他,3.0,,,,,,dishes\vegetable_dish\蚝油三鲜菇\蚝油三鲜菇.md,,,,,,,,
